STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00107644,"REXBURG BYU IDAHO, ID US",8/17/2015,,,0,,,,80,47,
USC00107644,"REXBURG BYU IDAHO, ID US",8/18/2015,,,0,,,,78,45,
USC00107644,"REXBURG BYU IDAHO, ID US",8/19/2015,,,0,,,,75,45,
USC00107644,"REXBURG BYU IDAHO, ID US",8/20/2015,,,0,,,,78,45,
USC00107644,"REXBURG BYU IDAHO, ID US",8/21/2015,,,0,,,,81,46,
USC00107644,"REXBURG BYU IDAHO, ID US",8/22/2015,,,0,,,,84,50,
USC00107644,"REXBURG BYU IDAHO, ID US",8/23/2015,,,0,,,,72,44,
USC00107644,"REXBURG BYU IDAHO, ID US",8/24/2015,,,0,,,,81,63,
USC00107644,"REXBURG BYU IDAHO, ID US",8/25/2015,,,0,,,,89,44,
USC00107644,"REXBURG BYU IDAHO, ID US",8/26/2015,,,0,,,,93,49,
USC00107644,"REXBURG BYU IDAHO, ID US",8/27/2015,,,0,,,,77,57,
USC00107644,"REXBURG BYU IDAHO, ID US",8/28/2015,,,0,,,,81,48,
USC00107644,"REXBURG BYU IDAHO, ID US",8/29/2015,,,0,,,,87,48,
USC00107644,"REXBURG BYU IDAHO, ID US",8/30/2015,,,0.04,,,,90,54,
USC00107644,"REXBURG BYU IDAHO, ID US",8/31/2015,,,0,,,,78,55,
USC00107644,"REXBURG BYU IDAHO, ID US",9/1/2015,,,0,,,,77,47,
USC00107644,"REXBURG BYU IDAHO, ID US",9/2/2015,,,0,,,,83,42,
USC00107644,"REXBURG BYU IDAHO, ID US",9/3/2015,,,0,,,,86,59,
USC00107644,"REXBURG BYU IDAHO, ID US",9/4/2015,,,0,,,,81,58,
USC00107644,"REXBURG BYU IDAHO, ID US",9/5/2015,,,0.04,,,,77,48,
USC00107644,"REXBURG BYU IDAHO, ID US",9/6/2015,,,0,,,,62,44,
USC00107644,"REXBURG BYU IDAHO, ID US",9/7/2015,,,0,,,,62,39,
USC00107644,"REXBURG BYU IDAHO, ID US",9/8/2015,,,0,,,,70,36,
USC00107644,"REXBURG BYU IDAHO, ID US",9/9/2015,,,0,,,,73,37,
USC00107644,"REXBURG BYU IDAHO, ID US",9/10/2015,,,0,,,,79,38,
USC00107644,"REXBURG BYU IDAHO, ID US",9/11/2015,,,0,,,,82,41,
USC00107644,"REXBURG BYU IDAHO, ID US",9/12/2015,,,0,,,,84,43,
USC00107644,"REXBURG BYU IDAHO, ID US",9/13/2015,,,0,,,,84,45,
USC00107644,"REXBURG BYU IDAHO, ID US",9/14/2015,,,0,,,,82,45,
USC00107644,"REXBURG BYU IDAHO, ID US",9/15/2015,,,0.41,,,,81,47,
USC00107644,"REXBURG BYU IDAHO, ID US",9/16/2015,,,0.2,,,,61,50,
USC00107644,"REXBURG BYU IDAHO, ID US",9/17/2015,,,0,,,,55,45,
USC00107644,"REXBURG BYU IDAHO, ID US",9/18/2015,,,0,,,,59,44,
USC00107644,"REXBURG BYU IDAHO, ID US",9/19/2015,,,0,,,,60,36,
USC00107644,"REXBURG BYU IDAHO, ID US",9/20/2015,,,0,,,,66,33,
USC00107644,"REXBURG BYU IDAHO, ID US",9/21/2015,,,0,,,,74,37,
USC00107644,"REXBURG BYU IDAHO, ID US",9/22/2015,,,0,,,,80,41,
USC00107644,"REXBURG BYU IDAHO, ID US",9/23/2015,,,0,,,,82,41,
USC00107644,"REXBURG BYU IDAHO, ID US",9/24/2015,,,0,,,,80,41,
USC00107644,"REXBURG BYU IDAHO, ID US",9/25/2015,,,0,,,,83,40,
USC00107644,"REXBURG BYU IDAHO, ID US",9/26/2015,,,0,,,,87,46,
USC00107644,"REXBURG BYU IDAHO, ID US",9/27/2015,,,0,,,,83,53,
USC00107644,"REXBURG BYU IDAHO, ID US",9/28/2015,,,0,,,,76,49,
USC00107644,"REXBURG BYU IDAHO, ID US",9/29/2015,,,0,,,,76,40,
USC00107644,"REXBURG BYU IDAHO, ID US",9/30/2015,,,0,,,,78,38,
USC00107644,"REXBURG BYU IDAHO, ID US",10/1/2015,,,0,,,,81,40,
USC00107644,"REXBURG BYU IDAHO, ID US",10/2/2015,,,0.48,,,,80,54,
USC00107644,"REXBURG BYU IDAHO, ID US",10/3/2015,,,0.2,,,,62,49,
USC00107644,"REXBURG BYU IDAHO, ID US",10/4/2015,,,0,,,,59,41,
USC00107644,"REXBURG BYU IDAHO, ID US",10/5/2015,,,0,,,,64,40,
USC00107644,"REXBURG BYU IDAHO, ID US",10/6/2015,,,0,,,,71,37,
USC00107644,"REXBURG BYU IDAHO, ID US",10/7/2015,,,0,,,,67,38,
USC00107644,"REXBURG BYU IDAHO, ID US",10/8/2015,,,0,,,,68,40,
USC00107644,"REXBURG BYU IDAHO, ID US",10/9/2015,,,0,,,,70,49,
USC00107644,"REXBURG BYU IDAHO, ID US",10/10/2015,,,0,,,,74,41,
USC00107644,"REXBURG BYU IDAHO, ID US",10/11/2015,,,0,,,,79,40,
USC00107644,"REXBURG BYU IDAHO, ID US",10/12/2015,,,0,,,,64,47,
USC00107644,"REXBURG BYU IDAHO, ID US",10/13/2015,,,0,,,,69,31,
USC00107644,"REXBURG BYU IDAHO, ID US",10/14/2015,,,0,,,,71,36,
USC00107644,"REXBURG BYU IDAHO, ID US",10/15/2015,,,0,,,,72,36,
USC00107644,"REXBURG BYU IDAHO, ID US",10/16/2015,,,0,,,,75,35,
USC00107644,"REXBURG BYU IDAHO, ID US",10/17/2015,,,0,,,,76,34,
USC00107644,"REXBURG BYU IDAHO, ID US",10/18/2015,,,0.1,,,,74,36,
USC00107644,"REXBURG BYU IDAHO, ID US",10/19/2015,,,0.13,,,,66,50,
USC00107644,"REXBURG BYU IDAHO, ID US",10/20/2015,,,0.22,,,,57,46,
USC00107644,"REXBURG BYU IDAHO, ID US",10/21/2015,,,0.1,,,,48,37,
USC00107644,"REXBURG BYU IDAHO, ID US",10/22/2015,,,0,,,,60,30,
USC00107644,"REXBURG BYU IDAHO, ID US",10/23/2015,,,0,,,,57,31,
USC00107644,"REXBURG BYU IDAHO, ID US",10/24/2015,,,0,,,,54,34,
USC00107644,"REXBURG BYU IDAHO, ID US",10/25/2015,,,0,,,,59,35,
USC00107644,"REXBURG BYU IDAHO, ID US",10/26/2015,,,0,,,,60,38,
USC00107644,"REXBURG BYU IDAHO, ID US",10/27/2015,,,0,,,,54,36,
USC00107644,"REXBURG BYU IDAHO, ID US",10/28/2015,,,0,,,,51,31,
USC00107644,"REXBURG BYU IDAHO, ID US",10/29/2015,,,0.18,,,,50,25,
USC00107644,"REXBURG BYU IDAHO, ID US",10/30/2015,,,0.15,,,,44,35,
USC00107644,"REXBURG BYU IDAHO, ID US",10/31/2015,,,0,,,,41,33,
USC00107644,"REXBURG BYU IDAHO, ID US",11/1/2015,,,0,,,,54,40,
USC00107644,"REXBURG BYU IDAHO, ID US",11/2/2015,,,0.03,,,,51,41,
USC00107644,"REXBURG BYU IDAHO, ID US",11/3/2015,,,0.44,,,,44,35,
USC00107644,"REXBURG BYU IDAHO, ID US",11/4/2015,,,0.07,,,,46,32,
USC00107644,"REXBURG BYU IDAHO, ID US",11/5/2015,,,0,,,,32,26,
USC00107644,"REXBURG BYU IDAHO, ID US",11/6/2015,,,0,,,,33,28,
USC00107644,"REXBURG BYU IDAHO, ID US",11/7/2015,,,0,,,,39,24,
USC00107644,"REXBURG BYU IDAHO, ID US",11/8/2015,,,0,,,,42,20,
USC00107644,"REXBURG BYU IDAHO, ID US",11/9/2015,,,0,,,,48,20,
USC00107644,"REXBURG BYU IDAHO, ID US",11/10/2015,,,0.16,,,,46,27,
USC00107644,"REXBURG BYU IDAHO, ID US",11/11/2015,,,0,,,,36,25,
USC00107644,"REXBURG BYU IDAHO, ID US",11/12/2015,,,0,,,,33,21,
USC00107644,"REXBURG BYU IDAHO, ID US",11/13/2015,,,0,,,,38,25,
USC00107644,"REXBURG BYU IDAHO, ID US",11/14/2015,,,0,,,,45,26,
USC00107644,"REXBURG BYU IDAHO, ID US",11/15/2015,,,0,,,,51,23,
USC00107644,"REXBURG BYU IDAHO, ID US",11/16/2015,,,0.01,,,,54,23,
USC00107644,"REXBURG BYU IDAHO, ID US",11/17/2015,,,0,,,,34,19,
USC00107644,"REXBURG BYU IDAHO, ID US",11/18/2015,,,0.01,,,,35,18,
USC00107644,"REXBURG BYU IDAHO, ID US",11/19/2015,,,0,,,,38,23,
USC00107644,"REXBURG BYU IDAHO, ID US",11/20/2015,,,0.06,,,,28,23,
USC00107644,"REXBURG BYU IDAHO, ID US",11/21/2015,,,0,,,,33,7,
USC00107644,"REXBURG BYU IDAHO, ID US",11/22/2015,,,0,,,,28,4,
USC00107644,"REXBURG BYU IDAHO, ID US",11/23/2015,,,0,,,,36,9,
USC00107644,"REXBURG BYU IDAHO, ID US",11/24/2015,,,0,,,,40,14,
USC00107644,"REXBURG BYU IDAHO, ID US",11/25/2015,,,0,,,,47,19,
USC00107644,"REXBURG BYU IDAHO, ID US",11/26/2015,,,0.07,,,,30,11,
USC00107644,"REXBURG BYU IDAHO, ID US",11/27/2015,,,0,,,,25,-1,
USC00107644,"REXBURG BYU IDAHO, ID US",11/28/2015,,,0,,,,20,4,
USC00107644,"REXBURG BYU IDAHO, ID US",11/29/2015,,,0,,,,23,3,
USC00107644,"REXBURG BYU IDAHO, ID US",11/30/2015,,,0,,,,23,5,
USC00107644,"REXBURG BYU IDAHO, ID US",12/1/2015,,,0,,,,24,3,
USC00107644,"REXBURG BYU IDAHO, ID US",12/2/2015,,,0,,,,28,4,
USC00107644,"REXBURG BYU IDAHO, ID US",12/3/2015,,,0,,,,36,19,
USC00107644,"REXBURG BYU IDAHO, ID US",12/4/2015,,,0,,,,39,24,
USC00107644,"REXBURG BYU IDAHO, ID US",12/5/2015,,,0,,,,36,18,
USC00107644,"REXBURG BYU IDAHO, ID US",12/6/2015,,,0,,,,37,16,
USC00107644,"REXBURG BYU IDAHO, ID US",12/7/2015,,,0.2,,,,41,31,
USC00107644,"REXBURG BYU IDAHO, ID US",12/8/2015,,,0,,,,44,36,
USC00107644,"REXBURG BYU IDAHO, ID US",12/9/2015,,,0.02,,,,52,30,
USC00107644,"REXBURG BYU IDAHO, ID US",12/10/2015,,,0.01,,,,41,29,
USC00107644,"REXBURG BYU IDAHO, ID US",12/11/2015,,,0.03,,,,35,21,
USC00107644,"REXBURG BYU IDAHO, ID US",12/12/2015,,,0,,,,30,25,
USC00107644,"REXBURG BYU IDAHO, ID US",12/13/2015,,,0.4,,,,35,30,
USC00107644,"REXBURG BYU IDAHO, ID US",12/14/2015,,,0.05,,,,31,21,
USC00107644,"REXBURG BYU IDAHO, ID US",12/15/2015,,,0,,,,28,10,
USC00107644,"REXBURG BYU IDAHO, ID US",12/16/2015,,,0.02,,,,21,7,
USC00107644,"REXBURG BYU IDAHO, ID US",12/17/2015,,,0,,,,17,0,
USC00107644,"REXBURG BYU IDAHO, ID US",12/18/2015,,,0,,,,26,17,
USC00107644,"REXBURG BYU IDAHO, ID US",12/19/2015,,,0.02,,,,34,23,
USC00107644,"REXBURG BYU IDAHO, ID US",12/20/2015,,,0.04,,,,31,23,
USC00107644,"REXBURG BYU IDAHO, ID US",12/21/2015,,,0.25,,,,33,24,
USC00107644,"REXBURG BYU IDAHO, ID US",12/22/2015,,,0.03,,,,31,14,
USC00107644,"REXBURG BYU IDAHO, ID US",12/23/2015,,,0.01,,,,20,13,
USC00107644,"REXBURG BYU IDAHO, ID US",12/24/2015,,,0.07,,,,23,13,
USC00107644,"REXBURG BYU IDAHO, ID US",12/25/2015,,,0,,,,21,5,
USC00107644,"REXBURG BYU IDAHO, ID US",12/26/2015,,,0,,,,8,-7,
USC00107644,"REXBURG BYU IDAHO, ID US",12/27/2015,,,0,,,,6,-16,
USC00107644,"REXBURG BYU IDAHO, ID US",12/28/2015,,,0,,,,13,-2,
USC00107644,"REXBURG BYU IDAHO, ID US",12/29/2015,,,0.02,,,,10,-4,
USC00107644,"REXBURG BYU IDAHO, ID US",12/30/2015,,,0,,,,12,-5,
USC00107644,"REXBURG BYU IDAHO, ID US",12/31/2015,,,0,,,,6,-14,
USC00107644,"REXBURG BYU IDAHO, ID US",1/1/2016,,,0,,,,12,-10,
USC00107644,"REXBURG BYU IDAHO, ID US",1/2/2016,,,0,,,,18,-8,
USC00107644,"REXBURG BYU IDAHO, ID US",1/3/2016,,,0,,,,30,8,
USC00107644,"REXBURG BYU IDAHO, ID US",1/4/2016,,,0.02,,,,37,14,
USC00107644,"REXBURG BYU IDAHO, ID US",1/5/2016,,,0,,,,34,28,
USC00107644,"REXBURG BYU IDAHO, ID US",1/6/2016,,,0.03,,,,36,30,
USC00107644,"REXBURG BYU IDAHO, ID US",1/7/2016,,,0,,,,36,28,
USC00107644,"REXBURG BYU IDAHO, ID US",1/8/2016,,,0.05,,,,28,20,
USC00107644,"REXBURG BYU IDAHO, ID US",1/9/2016,,,0,,,,25,21,
USC00107644,"REXBURG BYU IDAHO, ID US",1/10/2016,,,0,,,,22,14,
USC00107644,"REXBURG BYU IDAHO, ID US",1/11/2016,,,0.01,,,,19,14,
USC00107644,"REXBURG BYU IDAHO, ID US",1/12/2016,,,0,,,,22,14,
USC00107644,"REXBURG BYU IDAHO, ID US",1/13/2016,,,0.07,,,,30,12,
USC00107644,"REXBURG BYU IDAHO, ID US",1/14/2016,,,0.01,,,,29,18,
USC00107644,"REXBURG BYU IDAHO, ID US",1/15/2016,,,0.01,,,,22,15,
USC00107644,"REXBURG BYU IDAHO, ID US",1/16/2016,,,0.31,,,,22,17,
USC00107644,"REXBURG BYU IDAHO, ID US",1/17/2016,,,0.4,,,,27,18,
USC00107644,"REXBURG BYU IDAHO, ID US",1/18/2016,,,0,,,,32,25,
USC00107644,"REXBURG BYU IDAHO, ID US",1/19/2016,,,0,,,,32,27,
USC00107644,"REXBURG BYU IDAHO, ID US",1/20/2016,,,0,,,,35,25,
USC00107644,"REXBURG BYU IDAHO, ID US",1/21/2016,,,0,,,,31,7,
USC00107644,"REXBURG BYU IDAHO, ID US",1/22/2016,,,0,,,,29,3,
USC00107644,"REXBURG BYU IDAHO, ID US",1/23/2016,,,0.1,,,,34,17,
USC00107644,"REXBURG BYU IDAHO, ID US",1/24/2016,,,0.02,,,,29,22,
USC00107644,"REXBURG BYU IDAHO, ID US",1/25/2016,,,0,,,,22,16,
USC00107644,"REXBURG BYU IDAHO, ID US",1/26/2016,,,0,,,,24,17,
USC00107644,"REXBURG BYU IDAHO, ID US",1/27/2016,,,0,,,,33,4,
USC00107644,"REXBURG BYU IDAHO, ID US",1/28/2016,,,0.23,,,,28,4,
USC00107644,"REXBURG BYU IDAHO, ID US",1/29/2016,,,0.08,,,,35,26,
USC00107644,"REXBURG BYU IDAHO, ID US",1/30/2016,,,0,,,,35,26,
USC00107644,"REXBURG BYU IDAHO, ID US",1/31/2016,,,0,,,,28,15,
USC00107644,"REXBURG BYU IDAHO, ID US",2/1/2016,,,0.15,,,,26,-7,
USC00107644,"REXBURG BYU IDAHO, ID US",2/2/2016,,,0,,,,13,-9,
USC00107644,"REXBURG BYU IDAHO, ID US",2/3/2016,,,0.12,,,,20,9,
USC00107644,"REXBURG BYU IDAHO, ID US",2/4/2016,,,0,,,,22,-10,
USC00107644,"REXBURG BYU IDAHO, ID US",2/5/2016,,,0.1,,,,24,14,
USC00107644,"REXBURG BYU IDAHO, ID US",2/6/2016,,,0,,,,29,8,
USC00107644,"REXBURG BYU IDAHO, ID US",2/7/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/8/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/9/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/10/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/11/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/12/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/13/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/14/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/15/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/16/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/17/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/18/2016,,,0,,,,45,33,
USC00107644,"REXBURG BYU IDAHO, ID US",2/19/2016,,,0,,,,43,32,
USC00107644,"REXBURG BYU IDAHO, ID US",2/20/2016,,,0,,,,37,14,
USC00107644,"REXBURG BYU IDAHO, ID US",2/21/2016,,,0,,,,36,26,
USC00107644,"REXBURG BYU IDAHO, ID US",2/22/2016,,,0,,,,38,10,
USC00107644,"REXBURG BYU IDAHO, ID US",2/23/2016,,,0,,,,22,8,
USC00107644,"REXBURG BYU IDAHO, ID US",2/24/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",2/25/2016,,,0,,,,42,14,
USC00107644,"REXBURG BYU IDAHO, ID US",2/26/2016,,,0,,,,42,29,
USC00107644,"REXBURG BYU IDAHO, ID US",2/27/2016,,,0,,,,42,25,
USC00107644,"REXBURG BYU IDAHO, ID US",2/28/2016,,,0,,,,43,24,
USC00107644,"REXBURG BYU IDAHO, ID US",2/29/2016,,,0,,,,42,27,
USC00107644,"REXBURG BYU IDAHO, ID US",3/1/2016,,,0,,,,40,21,
USC00107644,"REXBURG BYU IDAHO, ID US",3/2/2016,,,0,,,,48,29,
USC00107644,"REXBURG BYU IDAHO, ID US",3/3/2016,,,0,,,,49,28,
USC00107644,"REXBURG BYU IDAHO, ID US",3/4/2016,,,0,,,,50,26,
USC00107644,"REXBURG BYU IDAHO, ID US",3/5/2016,,,0.33,,,,56,31,
USC00107644,"REXBURG BYU IDAHO, ID US",3/6/2016,,,0.13,,,,46,32,
USC00107644,"REXBURG BYU IDAHO, ID US",3/7/2016,,,0,,,,41,26,
USC00107644,"REXBURG BYU IDAHO, ID US",3/8/2016,,,0.09,,,,39,21,
USC00107644,"REXBURG BYU IDAHO, ID US",3/9/2016,,,0,,,,42,29,
USC00107644,"REXBURG BYU IDAHO, ID US",3/10/2016,,,0,,,,58,38,
USC00107644,"REXBURG BYU IDAHO, ID US",3/11/2016,,,0,,,,52,36,
USC00107644,"REXBURG BYU IDAHO, ID US",3/12/2016,,,0,,,,49,38,
USC00107644,"REXBURG BYU IDAHO, ID US",3/13/2016,,,0,,,,44,34,
USC00107644,"REXBURG BYU IDAHO, ID US",3/14/2016,,,0,,,,44,27,
USC00107644,"REXBURG BYU IDAHO, ID US",3/15/2016,,,0,,,,40,25,
USC00107644,"REXBURG BYU IDAHO, ID US",3/16/2016,,,0,,,,38,23,
USC00107644,"REXBURG BYU IDAHO, ID US",3/17/2016,,,0,,,,40,25,
USC00107644,"REXBURG BYU IDAHO, ID US",3/18/2016,,,0,,,,39,19,
USC00107644,"REXBURG BYU IDAHO, ID US",3/19/2016,,,0,,,,48,13,
USC00107644,"REXBURG BYU IDAHO, ID US",3/20/2016,,,0,,,,62,11,
USC00107644,"REXBURG BYU IDAHO, ID US",3/21/2016,,,0.15,,,,48,32,
USC00107644,"REXBURG BYU IDAHO, ID US",3/22/2016,,,0,,,,39,29,
USC00107644,"REXBURG BYU IDAHO, ID US",3/23/2016,,,0,,,,46,24,
USC00107644,"REXBURG BYU IDAHO, ID US",3/24/2016,,,0,,,,50,27,
USC00107644,"REXBURG BYU IDAHO, ID US",3/25/2016,,,0,,,,43,24,
USC00107644,"REXBURG BYU IDAHO, ID US",3/26/2016,,,0,,,,46,17,
USC00107644,"REXBURG BYU IDAHO, ID US",3/27/2016,,,0.13,,,,50,19,
USC00107644,"REXBURG BYU IDAHO, ID US",3/28/2016,,,0,,,,45,28,
USC00107644,"REXBURG BYU IDAHO, ID US",3/29/2016,,,0,,,,46,31,
USC00107644,"REXBURG BYU IDAHO, ID US",3/30/2016,,,0,,,,46,31,
USC00107644,"REXBURG BYU IDAHO, ID US",3/31/2016,,,0,,,,54,34,
USC00107644,"REXBURG BYU IDAHO, ID US",4/1/2016,,,0,,,,59,24,
USC00107644,"REXBURG BYU IDAHO, ID US",4/2/2016,,,0,,,,64,28,
USC00107644,"REXBURG BYU IDAHO, ID US",4/3/2016,,,0,,,,64,30,
USC00107644,"REXBURG BYU IDAHO, ID US",4/4/2016,,,0.04,,,,55,24,
USC00107644,"REXBURG BYU IDAHO, ID US",4/5/2016,,,0,,,,54,29,
USC00107644,"REXBURG BYU IDAHO, ID US",4/6/2016,,,0,,,,62,28,
USC00107644,"REXBURG BYU IDAHO, ID US",4/7/2016,,,0,,,,69,28,
USC00107644,"REXBURG BYU IDAHO, ID US",4/8/2016,,,0,,,,75,24,
USC00107644,"REXBURG BYU IDAHO, ID US",4/9/2016,,,0.03,,,,74,29,
USC00107644,"REXBURG BYU IDAHO, ID US",4/10/2016,,,0,,,,63,30,
USC00107644,"REXBURG BYU IDAHO, ID US",4/11/2016,,,0,,,,68,33,
USC00107644,"REXBURG BYU IDAHO, ID US",4/12/2016,,,0,,,,74,40,
USC00107644,"REXBURG BYU IDAHO, ID US",4/13/2016,,,0.18,,,,59,34,
USC00107644,"REXBURG BYU IDAHO, ID US",4/14/2016,,,0,,,,49,38,
USC00107644,"REXBURG BYU IDAHO, ID US",4/15/2016,,,0,,,,51,33,
USC00107644,"REXBURG BYU IDAHO, ID US",4/16/2016,,,0,,,,57,24,
USC00107644,"REXBURG BYU IDAHO, ID US",4/17/2016,,,0,,,,59,31,
USC00107644,"REXBURG BYU IDAHO, ID US",4/18/2016,,,0,,,,61,35,
USC00107644,"REXBURG BYU IDAHO, ID US",4/19/2016,,,0,,,,55,45,
USC00107644,"REXBURG BYU IDAHO, ID US",4/20/2016,,,0,,,,73,30,
USC00107644,"REXBURG BYU IDAHO, ID US",4/21/2016,,,0,,,,76,36,
USC00107644,"REXBURG BYU IDAHO, ID US",4/22/2016,,,0,,,,76,45,
USC00107644,"REXBURG BYU IDAHO, ID US",4/23/2016,,,0.05,,,,62,38,
USC00107644,"REXBURG BYU IDAHO, ID US",4/24/2016,,,0,,,,53,37,
USC00107644,"REXBURG BYU IDAHO, ID US",4/25/2016,,,0,,,,53,29,
USC00107644,"REXBURG BYU IDAHO, ID US",4/26/2016,,,0,,,,56,34,
USC00107644,"REXBURG BYU IDAHO, ID US",4/27/2016,,,0,,,,59,29,
USC00107644,"REXBURG BYU IDAHO, ID US",4/28/2016,,,0,,,,57,28,
USC00107644,"REXBURG BYU IDAHO, ID US",4/29/2016,,,0,,,,52,32,
USC00107644,"REXBURG BYU IDAHO, ID US",4/30/2016,,,0,,,,60,29,
USC00107644,"REXBURG BYU IDAHO, ID US",5/1/2016,,,0,,,,78,32,
USC00107644,"REXBURG BYU IDAHO, ID US",5/2/2016,,,0,,,,67,30,
USC00107644,"REXBURG BYU IDAHO, ID US",5/3/2016,,,0,,,,73,30,
USC00107644,"REXBURG BYU IDAHO, ID US",5/4/2016,,,0,,,,79,34,
USC00107644,"REXBURG BYU IDAHO, ID US",5/5/2016,,,0,,,,83,40,
USC00107644,"REXBURG BYU IDAHO, ID US",5/6/2016,,,0.09,,,,64,49,
USC00107644,"REXBURG BYU IDAHO, ID US",5/7/2016,,,0,,,,68,41,
USC00107644,"REXBURG BYU IDAHO, ID US",5/8/2016,,,0.3,,,,70,43,
USC00107644,"REXBURG BYU IDAHO, ID US",5/9/2016,,,0.18,,,,68,41,
USC00107644,"REXBURG BYU IDAHO, ID US",5/10/2016,,,0,,,,51,33,
USC00107644,"REXBURG BYU IDAHO, ID US",5/11/2016,,,0,,,,74,38,
USC00107644,"REXBURG BYU IDAHO, ID US",5/12/2016,,,0,,,,60,30,
USC00107644,"REXBURG BYU IDAHO, ID US",5/13/2016,,,0,,,,81,40,
USC00107644,"REXBURG BYU IDAHO, ID US",5/14/2016,,,0.15,,,,79,41,
USC00107644,"REXBURG BYU IDAHO, ID US",5/15/2016,,,0.04,,,,65,38,
USC00107644,"REXBURG BYU IDAHO, ID US",5/16/2016,,,0,,,,61,43,
USC00107644,"REXBURG BYU IDAHO, ID US",5/17/2016,,,0,,,,68,40,
USC00107644,"REXBURG BYU IDAHO, ID US",5/18/2016,,,0,,,,72,36,
USC00107644,"REXBURG BYU IDAHO, ID US",5/19/2016,,,0.44,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",5/20/2016,,,0.56,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",5/21/2016,,,0.08,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",5/22/2016,,,0.01,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",5/23/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",5/24/2016,,,0.22,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",5/25/2016,,,0.06,,,,60,43,
USC00107644,"REXBURG BYU IDAHO, ID US",5/26/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",5/27/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",5/28/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",5/29/2016,,,0,,,,72,44,
USC00107644,"REXBURG BYU IDAHO, ID US",5/30/2016,,,0,,,,70,39,
USC00107644,"REXBURG BYU IDAHO, ID US",5/31/2016,,,0,,,,70,40,
USC00107644,"REXBURG BYU IDAHO, ID US",6/1/2016,,,0,,,,75,35,
USC00107644,"REXBURG BYU IDAHO, ID US",6/2/2016,,,0,,,,74,41,
USC00107644,"REXBURG BYU IDAHO, ID US",6/3/2016,,,0,,,,77,41,
USC00107644,"REXBURG BYU IDAHO, ID US",6/4/2016,,,0,,,,82,48,
USC00107644,"REXBURG BYU IDAHO, ID US",6/5/2016,,,0,,,,87,50,
USC00107644,"REXBURG BYU IDAHO, ID US",6/6/2016,,,0,,,,88,56,
USC00107644,"REXBURG BYU IDAHO, ID US",6/7/2016,,,0.06,,,,84,53,
USC00107644,"REXBURG BYU IDAHO, ID US",6/8/2016,,,0,,,,85,54,
USC00107644,"REXBURG BYU IDAHO, ID US",6/9/2016,,,0,,,,,,
USC00107644,"REXBURG BYU IDAHO, ID US",6/10/2016,,,0,,,,86,44,
USC00107644,"REXBURG BYU IDAHO, ID US",6/11/2016,,,0,,,,61,44,
USC00107644,"REXBURG BYU IDAHO, ID US",6/12/2016,,,0,,,,68,48,
USC00107644,"REXBURG BYU IDAHO, ID US",6/13/2016,,,0,,,,75,47,
USC00107644,"REXBURG BYU IDAHO, ID US",6/14/2016,,,0.05,,,,74,50,
USC00107644,"REXBURG BYU IDAHO, ID US",6/15/2016,,,0,,,,72,45,
USC00107644,"REXBURG BYU IDAHO, ID US",6/16/2016,,,0,,,,65,40,
USC00107644,"REXBURG BYU IDAHO, ID US",6/17/2016,,,0,,,,80,48,
USC00107644,"REXBURG BYU IDAHO, ID US",6/18/2016,,,0,,,,84,47,
USC00107644,"REXBURG BYU IDAHO, ID US",6/19/2016,,,0,,,,74,44,
USC00107644,"REXBURG BYU IDAHO, ID US",6/20/2016,,,0,,,,88,54,
USC00107644,"REXBURG BYU IDAHO, ID US",6/21/2016,,,0,,,,81,46,
USC00107644,"REXBURG BYU IDAHO, ID US",6/22/2016,,,0,,,,84,49,
USC00107644,"REXBURG BYU IDAHO, ID US",6/23/2016,,,0,,,,84,48,
USC00107644,"REXBURG BYU IDAHO, ID US",6/24/2016,,,0,,,,75,42,
USC00107644,"REXBURG BYU IDAHO, ID US",6/25/2016,,,0,,,,71,39,
